ID fornecimento,Data,ID Und Reab,Política Pública,Origem das mudas,Finalidade da doação,SomaDequant
1415,12-nov.-21,1065,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1416,17-nov.-21,347,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1418,16-nov.-21,1117,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1419,18-nov.-21,309,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1420,17-nov.-21,1103,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1421,17-nov.-21,1054,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1422,19-nov.-21,1042,Programa Reflorestar (convencional),Granja do Ipê,convencional,130
1423,17-nov.-21,1043,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1424,18-nov.-21,1111,Programa Reflorestar (convencional),Granja do Ipê,convencional,700
1425,18-nov.-21,1110,Programa Reflorestar (convencional),Granja do Ipê,convencional,750
1426,18-nov.-21,559,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1427,25-nov.-21,1115,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1428,26-nov.-21,574,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1429,19-nov.-21,789,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1430,18-nov.-21,892,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1431,24-nov.-21,704,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1432,23-nov.-21,942,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1433,19-nov.-21,22,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1434,23-nov.-21,857,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1435,22-nov.-21,1124,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1436,22-nov.-21,1116,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1437,22-nov.-21,1023,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1438,19-nov.-21,1017,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1439,23-nov.-21,1126,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1440,23-nov.-21,1109,Programa Reflorestar (convencional),Granja do Ipê,convencional,230
1441,23-nov.-21,1127,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1442,23-nov.-21,540,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1444,24-nov.-21,423,Programa Reflorestar (convencional),Granja do Ipê,convencional,220
1445,24-nov.-21,756,Programa Reflorestar (convencional),Granja do Ipê,convencional,180
1446,23-nov.-21,1047,Programa Reflorestar (convencional),Granja do Ipê,convencional,130
1447,24-nov.-21,1059,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1448,25-nov.-21,980,Programa Reflorestar (convencional),Granja do Ipê,convencional,160
1449,27-nov.-21,1042,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1450,29-nov.-21,1128,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1451,01-dez.-21,685,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1452,03-dez.-21,842,Programa Reflorestar (convencional),Granja do Ipê,convencional,56
1453,06-dez.-21,744,Programa Reflorestar (convencional),Granja do Ipê,convencional,170
1454,09-dez.-21,1062,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1455,10-dez.-21,312,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1456,10-dez.-21,689,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1457,10-dez.-21,1093,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1458,10-dez.-21,977,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1459,10-dez.-21,978,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1460,13-dez.-21,1129,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1461,13-dez.-21,1130,Programa Reflorestar (convencional),Granja do Ipê,convencional,10
1462,14-dez.-21,576,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1463,15-dez.-21,1136,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1464,15-dez.-21,1137,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1465,17-dez.-21,378,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1466,17-dez.-21,571,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1467,20-dez.-21,1120,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1468,21-dez.-21,1066,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1469,21-dez.-21,1135,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1470,21-dez.-21,688,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1471,20-dez.-21,890,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1472,20-dez.-21,328,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1473,20-dez.-21,1133,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1474,20-dez.-21,1134,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1476,14-jan.-22,538,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1477,03-jan.-22,283,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1478,03-jan.-22,1092,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1479,03-jan.-22,1082,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1480,22-dez.-21,1138,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1481,03-jan.-22,1147,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1483,03-jan.-22,1048,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1484,03-jan.-22,998,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1487,03-jan.-22,536,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1488,03-jan.-22,376,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1489,17-dez.-21,617,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1490,05-jan.-22,1125,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1491,13-dez.-11,1149,Programa Reflorestar (convencional),Casa do Cerrado,convencional,222
1493,05-fev.-13,1150,Programa Reflorestar (convencional),Granja do Ipê,convencional,180
1494,07-mar.-16,1151,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1495,12-dez.-18,1152,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1496,18-out.-16,1153,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1497,25-out.-13,1154,Programa Reflorestar (convencional),Granja do Ipê,outros,30
1498,04-jan.-11,1155,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1499,09-fev.-12,1155,Programa Reflorestar (convencional),Granja do Ipê,convencional,1000
1500,04-jan.-13,1155,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1501,02-out.-15,1144,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1502,01-fev.-13,1156,Programa Reflorestar (convencional),Granja do Ipê,convencional,2000
1503,19-fev.-16,1156,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1504,28-nov.-16,1156,Programa Reflorestar (convencional),Granja do Ipê,convencional,1000
1505,03-jan.-22,1140,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1506,03-jan.-22,1143,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1507,21-nov.-18,1165,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1508,23-nov.-12,1166,Programa Reflorestar (convencional),Casa do Cerrado,convencional,95
1509,17-dez.-18,1167,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1510,23-abr.-12,1168,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1511,01-fev.-22,601,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1513,07-ago.-14,752,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1514,26-nov.-15,752,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1515,28-jan.-19,1170,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1516,09-dez.-15,1171,Programa Reflorestar (convencional),Granja do Ipê,eventos,200
1517,09-dez.-15,1171,Programa Reflorestar (convencional),Granja do Ipê,eventos,100
1518,04-nov.-11,1172,Programa Reflorestar (convencional),Granja do Ipê,convencional,140
1519,05-nov.-12,1173,Programa Reflorestar (convencional),Casa do Cerrado,convencional,70
1520,23-jul.-14,1174,Programa Reflorestar (convencional),Casa do Cerrado,convencional,130
1521,28-fev.-11,1176,Programa Reflorestar (convencional),Granja do Ipê,convencional,800
1522,15-fev.-11,1177,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1523,14-out.-13,1177,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1524,27-nov.-17,1178,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1525,15-fev.-13,1179,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1526,10-dez.-18,1180,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1527,06-jan.-22,1158,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1528,06-jan.-22,1160,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1529,06-jan.-22,1161,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1530,06-jan.-22,1159,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1531,06-jan.-22,1157,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1532,30-jan.-18,1182,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1533,02-dez.-10,1183,Programa Reflorestar (convencional),Granja do Ipê,convencional,550
1534,25-out.-11,1183,Programa Reflorestar (convencional),Casa do Cerrado,convencional,580
1535,10-abr.-12,1183,Programa Reflorestar (convencional),Casa do Cerrado,convencional,280
1536,31-ago.-12,1183,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1537,30-dez.-13,1183,Programa Reflorestar (convencional),Casa do Cerrado,convencional,260
1538,07-nov.-18,1183,Programa Reflorestar (convencional),Granja do Ipê,convencional,274
1539,03-out.-12,1184,Programa Reflorestar (convencional),Casa do Cerrado,convencional,350
1540,17-nov.-17,1185,Programa Reflorestar (convencional),Casa do Cerrado,convencional,155
1541,17-nov.-17,1185,Programa Reflorestar (convencional),Granja do Ipê,convencional,145
1543,02-mar.-11,1187,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1544,16-nov.-13,1187,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1545,03-dez.-09,1188,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1546,03-ago.-12,1189,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1547,10-nov.-13,1190,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1548,21-ago.-12,1181,Programa Reflorestar (convencional),Casa do Cerrado,convencional,275
1549,18-nov.-17,1181,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1550,27-nov.-18,1181,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1551,28-nov.-16,1191,Programa Reflorestar (convencional),Granja do Ipê,convencional,452
1552,24-jan.-17,1191,Programa Reflorestar (convencional),Granja do Ipê,convencional,40
1553,15-dez.-17,1191,Programa Reflorestar (convencional),Granja do Ipê,convencional,60
1554,27-nov.-13,1192,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1555,06-jan.-22,303,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1556,06-jan.-22,1162,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1557,07-jan.-22,640,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1558,10-jan.-22,645,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1559,10-jan.-22,1169,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1560,10-jan.-22,364,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1561,10-jan.-22,1142,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1562,13-jan.-22,398,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1563,11-nov.-20,1193,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1564,12-jan.-22,1067,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1565,13-jan.-22,1139,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1566,03-mai.-12,1194,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1567,31-out.-13,1194,Programa Reflorestar (convencional),Granja do Ipê,convencional,110
1568,28-nov.-18,1196,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1569,23-nov.-12,1198,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1570,05-dez.-16,1200,Programa Reflorestar (convencional),Granja do Ipê,convencional,5000
1571,05-jun.-12,1201,Programa Reflorestar (convencional),Casa do Cerrado,convencional,160
1572,15-fev.-13,1202,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1573,11-out.-13,1203,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1574,20-nov.-14,1203,Programa Reflorestar (convencional),Granja do Ipê,convencional,350
1575,21-nov.-17,1203,Programa Reflorestar (convencional),Casa do Cerrado,convencional,255
1576,21-nov.-17,1203,Programa Reflorestar (convencional),Granja do Ipê,convencional,45
1577,13-jan.-22,419,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1578,14-jan.-22,944,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1579,01-jan.-17,1037,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1580,31-jan.-13,1204,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1581,21-jan.-13,1204,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1582,28-nov.-18,1206,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1583,26-jan.-21,1108,Programa Reflorestar (convencional),Granja do Ipê,convencional,220
1584,14-jan.-22,687,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1585,13-jan.-22,640,Programa Reflorestar (convencional),Granja do Ipê,convencional,60
1589,20-jan.-20,1205,Programa Reflorestar (convencional),Granja do Ipê,convencional,60
1590,17-dez.-20,279,Programa Reflorestar (convencional),Granja do Ipê,convencional,65
1591,26-out.-18,1208,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1592,25-nov.-17,1209,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1593,09-mar.-18,1210,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1594,29-mar.-16,1211,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1595,29-set.-16,546,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1596,01-dez.-11,1212,Programa Reflorestar (convencional),Casa do Cerrado,convencional,80
1597,17-jan.-12,1213,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1598,15-dez.-14,1216,Programa Reflorestar (convencional),Casa do Cerrado,convencional,30
1599,01-nov.-09,1217,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1600,09-nov.-09,1217,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1601,12-jun.-12,1218,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1602,16-jan.-22,619,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1603,14-jan.-22,1053,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1604,18-jan.-22,1221,Programa Reflorestar (convencional),Granja do Ipê,convencional,302
1605,18-jan.-22,970,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1606,01-mar.-13,1222,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1607,19-abr.-13,1222,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1608,04-abr.-14,1222,Programa Reflorestar (convencional),Casa do Cerrado,convencional,400
1609,28-set.-15,1222,Programa Reflorestar (convencional),Granja do Ipê,convencional,70
1610,15-dez.-17,1222,Programa Reflorestar (convencional),Granja do Ipê,convencional,85
1611,15-dez.-17,1222,Programa Reflorestar (convencional),Casa do Cerrado,convencional,215
1612,03-jan.-20,1222,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1613,01-set.-12,1224,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1614,21-nov.-18,1225,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1615,28-fev.-20,1226,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1617,15-set.-12,1227,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1618,16-jan.-18,1228,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1619,09-nov.-09,1229,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1620,15-dez.-16,1230,Programa Reflorestar (convencional),Granja do Ipê,convencional,220
1621,11-nov.-15,1231,Programa Reflorestar (convencional),Granja do Ipê,convencional,240
1622,23-nov.-16,1231,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1623,28-nov.-16,1232,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1624,19-jan.-22,378,Programa Reflorestar (convencional),Granja do Ipê,convencional,510
1625,27-jan.-12,1233,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1626,13-dez.-18,1234,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1627,01-mai.-12,1235,Programa Reflorestar (convencional),Casa do Cerrado,convencional,400
1628,25-mai.-12,1235,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1629,08-jun.-13,1235,Programa Reflorestar (convencional),Casa do Cerrado,convencional,210
1630,15-nov.-13,1237,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1631,05-nov.-14,1237,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1632,15-out.-11,1238,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1633,20-out.-11,1238,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1634,25-mar.-14,1239,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1635,15-jan.-13,1240,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1636,04-nov.-12,1241,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1637,07-dez.-15,1242,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1638,14-mar.-15,1243,Produtor de Água Pipiripau,Granja do Ipê,convencional,50
1639,19-jan.-16,1244,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1640,12-dez.-17,1245,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1641,07-fev.-17,1246,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1642,28-jan.-19,1247,Programa Reflorestar (convencional),Granja do Ipê,convencional,145
1643,13-nov.-12,1248,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1644,10-mai.-12,1250,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1645,16-jun.-13,1250,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1646,12-dez.-11,1251,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1647,12-nov.-20,1252,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1648,09-nov.-12,1253,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1649,10-dez.-10,1254,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1650,30-jan.-12,1254,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1651,15-jan.-13,1254,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1652,18-jan.-12,1255,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1653,10-jan.-13,1255,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1655,09-set.-13,1257,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1656,19-dez.-12,1258,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1657,21-jan.-22,978,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1658,12-set.-14,1259,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,1000
1659,03-dez.-15,1259,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1660,24-jan.-22,1022,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1661,22-nov.-17,1260,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1662,22-nov.-17,1260,Programa Reflorestar (convencional),Granja do Ipê,convencional,245
1663,03-mar.-14,1261,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1664,29-mar.-12,1262,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1665,01-dez.-14,1262,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1666,25-nov.-15,1263,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1667,01-jun.-12,1264,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1668,18-dez.-17,1265,Programa Reflorestar (convencional),Casa do Cerrado,convencional,130
1669,18-dez.-17,1265,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1670,27-jan.-20,1266,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1671,12-nov.-14,1268,Programa Reflorestar (convencional),Granja do Ipê,convencional,215
1672,11-set.-12,1269,Programa Reflorestar (convencional),Granja do Ipê,convencional,600
1673,15-set.-12,1270,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1674,17-nov.-14,1271,Programa Reflorestar (convencional),Granja do Ipê,convencional,350
1675,01-nov.-11,1273,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1676,27-jan.-16,1274,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1677,02-fev.-16,1274,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1678,10-dez.-19,1275,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1679,21-nov.-13,1276,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1680,14-jan.-13,1277,Programa Reflorestar (convencional),Granja do Ipê,convencional,1000
1681,25-abr.-13,1277,Programa Reflorestar (convencional),Granja do Ipê,convencional,70
1682,24-jun.-13,1277,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1683,28-nov.-13,1277,Programa Reflorestar (convencional),Granja do Ipê,convencional,125
1684,17-dez.-14,1277,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1685,20-nov.-12,1278,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1686,18-dez.-13,1280,Programa Reflorestar (convencional),Granja do Ipê,convencional,180
1687,01-nov.-11,1282,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1688,18-abr.-13,1282,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1689,04-mar.-12,1283,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1690,06-nov.-13,1283,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1691,25-set.-12,1285,Programa Reflorestar (convencional),Granja do Ipê,convencional,210
1692,16-nov.-18,1232,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1693,23-out.-13,1286,Programa Reflorestar (convencional),Granja do Ipê,convencional,110
1694,07-dez.-15,1287,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1695,25-jan.-22,1144,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1696,12-nov.-15,1290,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1697,08-out.-15,1290,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1698,25-jun.-13,1291,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1110
1699,02-jan.-14,1291,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1700,05-dez.-14,1291,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1701,17-jan.-15,1291,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1702,11-nov.-17,1292,Programa Reflorestar (convencional),Granja do Ipê,convencional,111
1703,31-jan.-20,1293,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1704,13-dez.-11,1294,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1705,12-dez.-12,1294,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1706,21-jan.-13,1295,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1707,13-dez.-16,1296,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1708,24-jan.-12,1297,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
1709,19-dez.-13,1297,Programa Reflorestar (convencional),Casa do Cerrado,convencional,120
1710,21-dez.-18,1298,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1711,31-ago.-12,1299,Programa Reflorestar (convencional),Granja do Ipê,convencional,600
1712,12-dez.-11,1300,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1713,08-jan.-13,1300,Programa Reflorestar (convencional),Granja do Ipê,convencional,410
1714,28-nov.-13,1300,Programa Reflorestar (convencional),Granja do Ipê,convencional,85
1715,24-out.-14,1300,Programa Reflorestar (convencional),Casa do Cerrado,convencional,220
1716,25-jan.-18,1301,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1717,29-nov.-17,1301,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1718,27-mar.-13,1304,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1719,03-dez.-14,1305,Programa Reflorestar (convencional),Granja do Ipê,convencional,160
1720,24-nov.-11,1306,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1721,04-fev.-14,1307,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1722,10-jan.-18,1308,Programa Reflorestar (convencional),Granja do Ipê,convencional,225
1723,28-jan.-22,1131,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1725,28-jan.-22,302,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1726,28-jan.-22,1193,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1727,28-nov.-18,309,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1728,07-dez.-17,564,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1729,14-set.-12,463,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1730,25-jan.-16,1311,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1731,06-dez.-16,1311,Programa Reflorestar (convencional),Granja do Ipê,convencional,800
1732,04-jan.-12,1312,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1733,06-fev.-14,1312,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1734,21-nov.-16,1312,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1735,05-jan.-17,1312,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1736,30-ago.-12,1313,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1737,01-out.-11,1315,Programa Reflorestar (convencional),Casa do Cerrado,convencional,600
1738,08-fev.-13,1315,Programa Reflorestar (convencional),Casa do Cerrado,convencional,420
1739,23-fev.-16,1316,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1740,28-set.-16,1316,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1741,05-jan.-17,1316,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1742,10-jan.-19,557,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1743,16-jan.-17,557,Programa Reflorestar (convencional),Granja do Ipê,convencional,160
1744,01-ago.-11,1317,Programa Reflorestar (convencional),Casa do Cerrado,convencional,600
1745,22-out.-09,1318,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1746,01-dez.-11,1319,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1747,11-set.-14,1320,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1748,25-out.-12,1321,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1749,08-nov.-10,1322,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1750,10-out.-12,1323,Programa Reflorestar (convencional),Casa do Cerrado,convencional,10
1751,20-nov.-12,1325,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1752,18-nov.-11,1326,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1753,03-fev.-22,1327,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
